"command_id","indicator_id","indicator_type"
"ad-golden-ticket-rubeus-create","indicator_1665","failure"
"ad-golden-ticket-rubeus-create","indicator_1666","failure"
"ad-golden-ticket-rubeus-create","indicator_1667","failure"
"ad-golden-ticket-rubeus-create","indicator_1668","failure"
"ad-golden-ticket-verify-klist","indicator_1669","success"
"ad-golden-ticket-verify-klist","indicator_1670","success"
"ad-golden-ticket-verify-klist","indicator_1671","success"
"ad-golden-ticket-verify-klist","indicator_1672","success"
"ad-golden-ticket-verify-klist","indicator_1673","success"
"ad-golden-ticket-verify-klist","indicator_1674","success"
"ad-golden-ticket-verify-klist","indicator_1675","failure"
"ad-golden-ticket-verify-klist","indicator_1676","failure"
"ad-golden-ticket-verify-klist","indicator_1677","failure"
"ad-golden-ticket-verify-klist","indicator_1678","failure"
"ad-golden-ticket-psexec-use","indicator_1679","success"
"ad-golden-ticket-psexec-use","indicator_1680","success"
"ad-golden-ticket-psexec-use","indicator_1681","success"
"ad-golden-ticket-psexec-use","indicator_1682","success"
"ad-golden-ticket-psexec-use","indicator_1683","success"
"ad-golden-ticket-psexec-use","indicator_1684","success"
"ad-golden-ticket-psexec-use","indicator_1685","success"
"ad-golden-ticket-psexec-use","indicator_1686","failure"
"ad-golden-ticket-psexec-use","indicator_1687","failure"
"ad-golden-ticket-psexec-use","indicator_1688","failure"
"ad-golden-ticket-psexec-use","indicator_1689","failure"
"ad-golden-ticket-psexec-use","indicator_1690","failure"
"ad-golden-ticket-cleanup","indicator_1691","success"
"ad-golden-ticket-cleanup","indicator_1692","success"
"ad-golden-ticket-cleanup","indicator_1693","success"
"ad-golden-ticket-cleanup","indicator_1694","failure"
"ad-golden-ticket-cleanup","indicator_1695","failure"
"impacket-getnpusers-asreproast","indicator_1696","success"
"impacket-getnpusers-asreproast","indicator_1697","success"
"impacket-getnpusers-asreproast","indicator_1698","success"
"impacket-getnpusers-asreproast","indicator_1699","success"
"impacket-getnpusers-asreproast","indicator_1700","failure"
"impacket-getnpusers-asreproast","indicator_1701","failure"
"impacket-getnpusers-asreproast","indicator_1702","failure"
"impacket-getnpusers-identify","indicator_1703","success"
"impacket-getnpusers-identify","indicator_1704","success"
"impacket-getnpusers-identify","indicator_1705","success"
"impacket-getnpusers-identify","indicator_1706","success"
"impacket-getnpusers-identify","indicator_1707","failure"
"impacket-getnpusers-identify","indicator_1708","failure"
"rubeus-asreproast","indicator_1709","success"
"rubeus-asreproast","indicator_1710","success"
"rubeus-asreproast","indicator_1711","success"
"rubeus-asreproast","indicator_1712","success"
"rubeus-asreproast","indicator_1713","failure"
"rubeus-asreproast","indicator_1714","failure"
"rubeus-asreproast","indicator_1715","failure"
"powerview-asreproast-identify","indicator_1716","success"
"powerview-asreproast-identify","indicator_1717","success"
"powerview-asreproast-identify","indicator_1718","success"
"powerview-asreproast-identify","indicator_1719","failure"
"powerview-asreproast-identify","indicator_1720","failure"
"targeted-asreproast-set","indicator_1721","success"
"targeted-asreproast-set","indicator_1722","success"
"targeted-asreproast-set","indicator_1723","failure"
"targeted-asreproast-set","indicator_1724","failure"
"targeted-asreproast-cleanup","indicator_1725","success"
"targeted-asreproast-cleanup","indicator_1726","success"
"targeted-asreproast-cleanup","indicator_1727","failure"
"enter-pssession","indicator_1728","success"
"enter-pssession","indicator_1729","success"
"enter-pssession","indicator_1730","success"
"enter-pssession","indicator_1731","failure"
"enter-pssession","indicator_1732","failure"
"enter-pssession","indicator_1733","failure"
"enter-pssession","indicator_1734","failure"
"invoke-command","indicator_1735","success"
"invoke-command","indicator_1736","success"
"invoke-command","indicator_1737","success"
"invoke-command","indicator_1738","failure"
"invoke-command","indicator_1739","failure"
"invoke-command","indicator_1740","failure"
"test-wsman-connectivity","indicator_1741","success"
"test-wsman-connectivity","indicator_1742","success"
"test-wsman-connectivity","indicator_1743","success"
"test-wsman-connectivity","indicator_1744","success"
"test-wsman-connectivity","indicator_1745","failure"
"test-wsman-connectivity","indicator_1746","failure"
"test-wsman-connectivity","indicator_1747","failure"
"test-wsman-connectivity","indicator_1748","failure"
"enable-psremoting","indicator_1749","success"
"enable-psremoting","indicator_1750","success"
"enable-psremoting","indicator_1751","success"
"enable-psremoting","indicator_1752","success"
"enable-psremoting","indicator_1753","failure"
"enable-psremoting","indicator_1754","failure"
"enable-psremoting","indicator_1755","failure"
"test-admin-share-access","indicator_1756","success"
"test-admin-share-access","indicator_1757","success"
"test-admin-share-access","indicator_1758","success"
"test-admin-share-access","indicator_1759","failure"
"test-admin-share-access","indicator_1760","failure"
"test-admin-share-access","indicator_1761","failure"
"test-admin-share-access","indicator_1762","failure"
"net-use-admin-share","indicator_1763","success"
"net-use-admin-share","indicator_1764","success"
"net-use-admin-share","indicator_1765","success"
"net-use-admin-share","indicator_1766","failure"
"net-use-admin-share","indicator_1767","failure"
"net-use-admin-share","indicator_1768","failure"
"net-use-admin-share","indicator_1769","failure"
"dir-admin-share","indicator_1770","success"
"dir-admin-share","indicator_1771","success"
"dir-admin-share","indicator_1772","success"
"dir-admin-share","indicator_1773","failure"
"dir-admin-share","indicator_1774","failure"
"dir-admin-share","indicator_1775","failure"
"dir-admin-share","indicator_1776","failure"
"copy-file-admin-share","indicator_1777","success"
"copy-file-admin-share","indicator_1778","success"
"copy-file-admin-share","indicator_1779","success"
"copy-file-admin-share","indicator_1780","failure"
"copy-file-admin-share","indicator_1781","failure"
"copy-file-admin-share","indicator_1782","failure"
"copy-file-admin-share","indicator_1783","failure"
"ad-vssadmin-list-shadows","indicator_1784","success"
"ad-vssadmin-list-shadows","indicator_1785","success"
"ad-vssadmin-list-shadows","indicator_1786","success"
"ad-vssadmin-list-shadows","indicator_1787","success"
"ad-vssadmin-list-shadows","indicator_1788","failure"
"ad-vssadmin-list-shadows","indicator_1789","failure"
"ad-vssadmin-list-shadows","indicator_1790","failure"
"ad-check-vss-service","indicator_1791","success"
"ad-check-vss-service","indicator_1792","success"
"ad-check-vss-service","indicator_1793","success"
"ad-check-vss-service","indicator_1794","failure"
"ad-check-vss-service","indicator_1795","failure"
"ad-check-vss-service","indicator_1796","failure"
"ad-vssadmin-create-shadow","indicator_1797","success"
"ad-vssadmin-create-shadow","indicator_1798","success"
"ad-vssadmin-create-shadow","indicator_1799","success"
"ad-vssadmin-create-shadow","indicator_1800","failure"
"ad-vssadmin-create-shadow","indicator_1801","failure"
"ad-vssadmin-create-shadow","indicator_1802","failure"
"ad-vssadmin-create-shadow","indicator_1803","failure"
"ad-vshadow-create-shadow","indicator_1804","success"
"ad-vshadow-create-shadow","indicator_1805","success"
"ad-vshadow-create-shadow","indicator_1806","success"
"ad-vshadow-create-shadow","indicator_1807","success"
"ad-vshadow-create-shadow","indicator_1808","failure"
"ad-vshadow-create-shadow","indicator_1809","failure"
"ad-vshadow-create-shadow","indicator_1810","failure"
"ad-vshadow-create-shadow","indicator_1811","failure"
"ad-diskshadow-create-shadow","indicator_1812","success"
"ad-diskshadow-create-shadow","indicator_1813","success"
"ad-diskshadow-create-shadow","indicator_1814","success"
"ad-diskshadow-create-shadow","indicator_1815","success"
"ad-diskshadow-create-shadow","indicator_1816","failure"
"ad-diskshadow-create-shadow","indicator_1817","failure"
"ad-diskshadow-create-shadow","indicator_1818","failure"
"ad-diskshadow-create-shadow","indicator_1819","failure"
"ad-wmic-create-shadow","indicator_1820","success"
"ad-wmic-create-shadow","indicator_1821","success"
"ad-wmic-create-shadow","indicator_1822","success"
"ad-wmic-create-shadow","indicator_1823","failure"
"ad-wmic-create-shadow","indicator_1824","failure"
"ad-wmic-create-shadow","indicator_1825","failure"
"ad-wmic-create-shadow","indicator_1826","failure"
"ad-copy-ntds-from-shadow","indicator_1827","success"
"ad-copy-ntds-from-shadow","indicator_1828","success"
"ad-copy-ntds-from-shadow","indicator_1829","failure"
"ad-copy-ntds-from-shadow","indicator_1830","failure"
"ad-copy-ntds-from-shadow","indicator_1831","failure"
"ad-copy-ntds-from-shadow","indicator_1832","failure"
"ad-reg-save-system-hive","indicator_1833","success"
"ad-reg-save-system-hive","indicator_1834","success"
"ad-reg-save-system-hive","indicator_1835","failure"
"ad-reg-save-system-hive","indicator_1836","failure"
"ad-reg-save-system-hive","indicator_1837","failure"
"ad-reg-save-system-hive","indicator_1838","failure"
"ad-secretsdump-parse-ntds","indicator_1839","success"
"ad-secretsdump-parse-ntds","indicator_1840","success"
"ad-secretsdump-parse-ntds","indicator_1841","success"
"ad-secretsdump-parse-ntds","indicator_1842","success"
"ad-secretsdump-parse-ntds","indicator_1843","success"
"ad-secretsdump-parse-ntds","indicator_1844","success"
"ad-secretsdump-parse-ntds","indicator_1845","success"
"ad-secretsdump-parse-ntds","indicator_1846","failure"
"ad-secretsdump-parse-ntds","indicator_1847","failure"
"ad-secretsdump-parse-ntds","indicator_1848","failure"
"ad-secretsdump-parse-ntds","indicator_1849","failure"
"ad-secretsdump-parse-ntds","indicator_1850","failure"
"ad-vssadmin-delete-shadows","indicator_1851","success"
"ad-vssadmin-delete-shadows","indicator_1852","success"
"ad-vssadmin-delete-shadows","indicator_1853","success"
"ad-vssadmin-delete-shadows","indicator_1854","failure"
"ad-vssadmin-delete-shadows","indicator_1855","failure"
"ad-vssadmin-delete-shadows","indicator_1856","failure"
"ad-vssadmin-delete-shadows","indicator_1857","failure"
"ad-dcsync-mimikatz-single-user","indicator_1858","success"
"ad-dcsync-mimikatz-single-user","indicator_1859","success"
"ad-dcsync-mimikatz-single-user","indicator_1860","success"
"ad-dcsync-mimikatz-single-user","indicator_1861","success"
"ad-dcsync-mimikatz-single-user","indicator_1862","success"
"ad-dcsync-mimikatz-single-user","indicator_1863","success"
"ad-dcsync-mimikatz-single-user","indicator_1864","success"
"ad-dcsync-mimikatz-single-user","indicator_1865","failure"
"ad-dcsync-mimikatz-single-user","indicator_1866","failure"
"ad-dcsync-mimikatz-single-user","indicator_1867","failure"
"ad-dcsync-mimikatz-single-user","indicator_1868","failure"
"ad-dcsync-mimikatz-single-user","indicator_1869","failure"
"ad-dcsync-impacket-secretsdump-user","indicator_1870","success"
"ad-dcsync-impacket-secretsdump-user","indicator_1871","success"
"ad-dcsync-impacket-secretsdump-user","indicator_1872","success"
"ad-dcsync-impacket-secretsdump-user","indicator_1873","success"
"ad-dcsync-impacket-secretsdump-user","indicator_1874","success"
"ad-dcsync-impacket-secretsdump-user","indicator_1875","success"
"ad-dcsync-impacket-secretsdump-user","indicator_1876","success"
"ad-dcsync-impacket-secretsdump-user","indicator_1877","failure"
"ad-dcsync-impacket-secretsdump-user","indicator_1878","failure"
"ad-dcsync-impacket-secretsdump-user","indicator_1879","failure"
"ad-dcsync-impacket-secretsdump-user","indicator_1880","failure"
"ad-dcsync-impacket-secretsdump-user","indicator_1881","failure"
"ad-dcsync-check-permissions","indicator_1882","success"
"ad-dcsync-check-permissions","indicator_1883","success"
"ad-dcsync-check-permissions","indicator_1884","success"
"ad-dcsync-check-permissions","indicator_1885","success"
"ad-dcsync-check-permissions","indicator_1886","success"
"ad-dcsync-check-permissions","indicator_1887","success"
"ad-dcsync-check-permissions","indicator_1888","failure"
"ad-dcsync-check-permissions","indicator_1889","failure"
"ad-dcsync-check-permissions","indicator_1890","failure"
"ad-dcsync-check-permissions","indicator_1891","failure"
"ad-dcsync-check-permissions","indicator_1892","failure"
"ad-dcsync-check-domain-admins","indicator_1893","success"
"ad-dcsync-check-domain-admins","indicator_1894","success"
"ad-dcsync-check-domain-admins","indicator_1895","success"
"ad-dcsync-check-domain-admins","indicator_1896","success"
"ad-dcsync-check-domain-admins","indicator_1897","success"
"ad-dcsync-check-domain-admins","indicator_1898","failure"
"ad-dcsync-check-domain-admins","indicator_1899","failure"
"ad-dcsync-check-domain-admins","indicator_1900","failure"
"ad-dcsync-check-domain-admins","indicator_1901","failure"
"ad-dcsync-check-user-groups","indicator_1902","success"
"ad-dcsync-check-user-groups","indicator_1903","success"
"ad-dcsync-check-user-groups","indicator_1904","success"
