"id","pattern","indicator_type"
"indicator_1392","Decryption stub detected - msfvenom's stub is known, use custom loaders","failure"
"indicator_1393","Key visible in strings - Obfuscate key in custom loader","failure"
"indicator_1394","Still flagged - AES alone insufficient, add heuristic evasion","failure"
"indicator_1395","Executable with embedded payload. Template's original functionality may work (-k flag) or be replaced.","success"
"indicator_1396","Template corruption - Choose simple executables (calc, notepad)","failure"
"indicator_1397","Architecture mismatch - Use x64 template for x64 payload","failure"
"indicator_1398","Still detected - Injection method is known, combine with encryption","failure"
"indicator_1399","-k flag breaks payload - Don't use -k if original functionality not needed","failure"
"indicator_1400","Clean: 'OK' or '0 infected'
Detected: Signature name and threat level","success"
"indicator_1401","ClamAV not installed - Download and install from clamav.net","failure"
"indicator_1402","Database outdated - Run freshclam.exe to update","failure"
"indicator_1403","False negatives - ClamAV less comprehensive than commercial AV","failure"
"indicator_1404","No console output. Shellcode executes (e.g., reverse shell connects, Meterpreter session opens).","success"
"indicator_1405","Defender flags VirtualAlloc(PAGE_EXECUTE_READWRITE) - Add encryption or sandbox checks","failure"
"indicator_1406","Compilation error - Ensure .NET 4.0+ framework installed","failure"
"indicator_1407","Shellcode doesn't execute - Verify architecture match (x86 vs x64)","failure"
"indicator_1408","Access denied - May need admin rights depending on payload","failure"
"indicator_1409","Encrypted runner bypasses static signatures. Shellcode executes normally after runtime decryption.","success"
"indicator_1410","Wrong key - Shellcode corrupted, won't execute","failure"
"indicator_1411","Encryption detected by heuristics - Add sleep timers or API checks","failure"
"indicator_1412","Still flagged - Caesar too simple, use XOR or AES instead","failure"
"indicator_1413","XOR encrypted payload bypasses more signatures than Caesar. Decrypts and executes at runtime.","success"
"indicator_1414","Key mismatch - Shellcode corrupted","failure"
"indicator_1415","XOR pattern detected - Use multi-byte key or AES","failure"
"indicator_1416","Still flagged by heuristics - Add sleep timers","failure"
"indicator_1417","In sandbox: Exits immediately (sandbox detected). On real system: Waits 10 seconds then executes payload.","success"
"indicator_1418","Advanced sandboxes may wait out sleep - Use longer delays or combine techniques","failure"
"indicator_1419","User impatience - 10 seconds may alert user, consider shorter sleep","failure"
"indicator_1420","False positive on slow systems - Adjust threshold downward","failure"
"indicator_1421","In sandbox: Exits (NULL returned). On real system: Continues to payload execution.","success"
"indicator_1422","Advanced sandboxes may emulate VirtualAllocExNuma - Use multiple checks","failure"
"indicator_1423","System doesn't support NUMA - Rare but possible, may fail on real systems","failure"
"indicator_1424","Check comparison wrong - Use IntPtr.Zero not null","failure"
"indicator_1425","Shellcode byte array in C# format:
byte[] buf = new byte[xxx] { 0xfc,0x48,0x83,... };","success"
"indicator_1426","Architecture mismatch - Ensure x64 payload for 64-bit target","failure"
"indicator_1427","Port 443 blocked - Use alternate port and update listener","failure"
"indicator_1428","LHOST not reachable - Verify network connectivity","failure"
"indicator_1429","runner.exe created in current directory. No output = success.","success"
"indicator_1430","csc.exe not found - .NET Framework not installed or wrong path","failure"
"indicator_1431","Syntax errors - Check C# code for typos","failure"
"indicator_1432","Permission denied - Write access required in output directory","failure"
"indicator_1433","Wrong architecture - Use Framework64 for x64, Framework for x86","failure"
"indicator_1434","Payload executes with high integrity (admin) without UAC prompt. No console window appears if configured properly.","success"
"indicator_1435","Payload doesn't execute - Increase sleep time before cleanup","failure"
"indicator_1436","UAC prompt appears - Fodhelper patched or monitored by EDR","failure"
"indicator_1437","Registry key persists - Cleanup failed, manually delete HKCU\Software\Classes\ms-settings","failure"
"indicator_1438","No elevation - User is not in Administrators group","failure"
"indicator_1439","Fodhelper.exe not found - Windows 10+ required","failure"
"indicator_1440","EventVwr opens, payload executes with high integrity. Event Viewer may appear briefly.","success"
"indicator_1441","Event Viewer stays open - Normal, close manually or programmatically","failure"
"indicator_1442","Patched on newer Windows - Try FodHelper instead","failure"
"indicator_1443","Registry key lingers - Cleanup failed","failure"
"indicator_1444","Low: Mandatory Label\Low Mandatory Level
Medium: Mandatory Label\Medium Mandatory Level
High: Mandatory Label\High Mandatory Level
System: Mandatory Label\System Mandatory Level","success"
"indicator_1445","Command not recognized - Old Windows version, use alternative methods","failure"
"indicator_1446","No output - User not in Administrators group (UAC bypass won't elevate)","failure"
"indicator_1447","Confused with UAC vs integrity - Medium + Admin group = UAC bypass possible","failure"
"indicator_1448","No AV alert = Bypass likely undetected. AV alert = Need alternate method or additional evasion.","success"
"indicator_1449","False negative - Some AV only alerts on trigger, not registry creation","failure"
"indicator_1450","Test file not created - Bypass blocked or path permissions issue","failure"
"indicator_1451","Macro executes silently when document opens (Auto_Open). Shellcode runs (e.g., Meterpreter callback).","success"
"indicator_1452","Macro security blocks execution - User must enable macros","failure"
"indicator_1453","64-bit Office requires PtrSafe declarations - Use 'Private Declare PtrSafe'","failure"
"indicator_1454","Shellcode doesn't execute - Verify architecture match (x86/x64)","failure"
"indicator_1455","AV blocks VirtualAlloc with PAGE_EXECUTE_READWRITE - Add encryption","failure"
"indicator_1456","Encrypted shellcode decrypts and executes at runtime. Evades static signature scans.","success"
"indicator_1457","Wrong key - Shellcode corrupted, won't execute","failure"
"indicator_1458","Modulo calculation error - Ensure proper wrapping (Mod 256)","failure"
"indicator_1459","Decryption loop detected - Obfuscate variable names","failure"
"indicator_1460","Still flagged - Caesar too weak, use XOR","failure"
"indicator_1461","PowerShell process spawned by wmiprvse.exe (not WINWORD.exe). Breaks behavioral detection chains.","success"
"indicator_1462","WMI blocked by policy - Try WScript.Shell as alternative","failure"
"indicator_1463","PowerShell execution policy - Use -ExecutionPolicy Bypass","failure"
"indicator_1464","Network connection blocked - Ensure firewall allows outbound","failure"
"indicator_1465","Base64 corruption - Use -w0 flag in base64 command","failure"
"indicator_1466","Obfuscated strings bypass simple signature matching. Code executes normally.","success"
"indicator_1467","Over-obfuscation breaks functionality - Test after each obfuscation","failure"
"indicator_1468","Chr() values wrong - Verify ASCII codes","failure"
"indicator_1469","Still detected by heuristics - Combine with encryption and dechaining","failure"
"indicator_1470","Stomped document opens normally, macro executes. VBA editor shows empty/garbage code. Static analysis tools fail to extract meaningful source.","success"
"indicator_1471",".docx format used - Must use legacy .doc format","failure"
"indicator_1472","P-code corrupted - Test before stomping, stomp carefully","failure"
"indicator_1473","Modern Office versions may fail - Works best on Office 2016 and earlier","failure"
"indicator_1474","AV still detects behavior - Stomping only evades static analysis","failure"
"indicator_1475","Macro executes automatically when document opens (if macros enabled).","success"
